	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
RNA_modification_and_chromosome_partitioning_cluster	64120	64139	57095	52683	60374	71182	29329	49579	63389	40086	31037	64119	80822	37132	45639	62547	57756	80960	72379	54355	48511	59664	61840	32855	41889	56408	43936	26005	61596	37256
RNA_modification_cluster	34483	32592	30715	28326	31873	35331	0	18758	31860	16497	0	22181	60670	20668	16495	21750	16840	22240	34766	29842	16045	17984	18119	28370	15564	17266	16852	0	28990	16256
RNA_polymerase_I	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA_polymerase_III	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA_polymerase_bacterial	160241	146780	139778	143691	154321	170029	164056	95073	155013	79227	166882	249707	297389	100361	150113	100689	82350	112994	159844	156752	67857	86519	84856	126355	64164	82338	127881	144800	135168	126162
RNA_polymerase_chloroplast	32	12	22	31	9	8	6	9	12	28	6	0	0	11	0	8	37	31	9	31	0	12	6	0	6	6	3	8	6	9
RNA_processing_and_degradation,_bacterial	77419	88209	84142	73069	83852	94280	63571	30494	78278	27933	7269	68578	140602	46372	63735	36711	29198	37233	88018	77699	25823	30452	28616	73723	26643	27811	37051	42533	67125	36400
RNA_pseudouridine_syntheses	81785	82364	76992	61398	74588	85474	34424	19376	58262	19092	4411	42037	84544	24474	45264	23969	21513	26433	81857	49873	21816	18283	25357	61591	23890	20598	29392	25215	69441	28914
Rcs_phosphorelay_signal_transduction_pathway	0	4936	5262	3443	4303	4139	0	2235	0	2027	0	0	0	0	0	2113	2627	2621	3986	3774	2197	1998	1844	3493	1260	1398	0	0	0	0
Recycling_of_Peptidoglycan_Amino_Acids	23396	42518	40492	20693	40766	27039	11494	22311	15453	28865	6000	13497	26342	14888	11062	28386	23296	24499	44824	36588	25934	20952	23296	29380	30996	30582	10262	9751	20064	10210
Recycling_of_Peptidoglycan_Amino_Sugars	3841	9893	10050	3476	10485	11319	2709	4445	3751	3898	0	0	7683	0	5152	5093	4092	4827	9042	3817	3913	4572	4196	4587	4082	4269	1581	2383	3423	1666
Redox-dependent_regulation_of_nucleus_processes	42440	38493	34583	39023	45165	42654	40223	15317	40435	18286	24866	56243	67518	27366	34315	16047	20920	24764	40993	39583	14658	14465	20017	34553	17212	19869	24031	30553	36811	23409
Reductive_Dechlorination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Regulation_of_Oxidative_Stress_Response	48537	48811	47928	43439	44754	51269	52039	3797	43710	6264	50983	67521	97840	28856	50732	5216	6303	4421	44573	46754	5852	3839	3843	45542	5266	3698	32603	39856	41381	32055
Resistance_to_Vancomycin	0	0	0	0	0	0	0	569	0	0	0	0	0	0	0	0	0	107	0	0	263	0	0	0	1	14	0	0	0	0
Resistance_to_fluoroquinolones	133313	131917	117560	123857	119335	144597	121691	75413	121755	65443	127873	192785	229855	81715	119191	82590	70531	92416	137998	124848	53249	66493	65018	103342	52434	65413	95208	101728	114265	93582
Respiratory_Complex_I	39143	36193	36112	32117	14366	39777	53451	46777	52025	45652	17864	8039	88199	26531	12711	62428	48455	58178	6114	35502	46688	46722	47567	46941	40185	47876	0	16557	45061	0
Respiratory_dehydrogenases_1	40507	44271	41428	37846	53631	50829	48161	12460	40275	16551	23855	39953	90752	21426	32130	15974	17440	15119	46320	39662	13747	12927	12330	42117	6548	8565	18872	21896	37345	18065
Restriction-Modification_System	48490	49848	20567	24931	25488	27614	0	68393	2556	35834	0	64210	96499	36002	60361	0	46890	81072	28942	0	44205	33202	54696	20593	49349	5493	18908	56476	38901	18457
Rhamnose_containing_glycans	69230	59651	56815	60243	59229	72953	43781	61754	60327	60374	35782	48436	82313	40639	32295	70844	70533	72119	82799	68261	58397	53238	75025	46253	63740	69039	45566	29028	60115	45046
Riboflavin,_FMN_and_FAD_metabolism	16796	21634	30346	27159	36910	23688	16599	24794	24139	23630	1501	2164	32897	9270	745	28069	22365	29264	42659	19938	21104	23125	22758	14447	23774	21987	10193	13874	14953	10077
Ribonuclease_H	5269	14821	13609	5274	13175	5690	2314	7723	3683	7697	1222	3813	1761	1824	1738	9304	7817	9655	5776	3184	6639	7921	7822	4923	6860	6868	1968	783	4439	1809
Ribonucleotide_reductase_cluster	47366	35758	45797	35132	40141	42026	29021	7366	45022	12101	33244	50286	63800	22487	34968	5387	8603	7876	43373	41803	7759	6750	6228	28192	5158	5840	31249	29560	38636	30526
Ribonucleotide_reduction	107411	90609	95652	92081	91633	103127	83953	49344	86300	46927	93189	137193	151288	60720	83179	49706	47003	55895	108435	99975	40780	42370	40247	76801	33821	41177	75409	72881	87362	74231
Ribosomal_protein_S12p_Asp_methylthiotransferase	44876	40175	39206	40134	40248	46911	45301	30824	46496	29425	39126	67372	81505	21845	47446	35358	29035	36781	44937	42521	23735	28335	28570	31135	23243	27511	36620	39802	36861	35902
Ribosomal_protein_S5p_acylation	9090	7943	7893	8413	8436	9538	10601	5036	8903	4565	10582	14960	17886	6014	8797	5059	4677	6315	8460	9422	3659	4746	4988	7471	4890	5455	7603	8439	7725	7411
Ribosome_LSU_bacterial	155098	159453	150906	134078	172775	175122	140207	82434	136613	78843	126685	174887	253712	82625	123247	92143	84781	98683	154742	139109	74023	83772	90434	132284	70646	83805	102518	112675	148797	106808
Ribosome_LSU_chloroplast	34	48	47	56	41	40	12	1	133	7	0	0	4	0	54	2	0	5	52	75	1	7	4	18	1	11	0	18	40	38
Ribosome_LSU_eukaryotic_and_archaeal	0	2	514	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ribosome_LSU_mitochondrial	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
Ribosome_SSU_bacterial	148026	134040	126821	136906	138633	152222	141681	78728	141035	74057	131496	201034	254208	83087	131052	88243	69844	96650	148231	131163	63299	78918	83958	119733	61077	76982	108209	121268	126217	101872
Ribosome_SSU_chloroplast	15	0	13	0	5	8	8	0	41	5	6	15	11	11	14	0	3	0	6	22	0	0	0	5	1	8	0	2	19	8
Ribosome_SSU_eukaryotic_and_archaeal	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2
Ribosome_SSU_mitochondrial	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
Ribosome_activity_modulation	6065	3918	3895	1176	5879	5860	0	0	3542	0	0	0	0	0	2890	0	113	0	7010	4569	0	9	0	4621	5	0	3288	0	4601	3315
Ribosome_biogenesis_bacterial	116481	112491	100900	96306	103048	118142	58255	49177	91591	53811	9930	69601	138522	65814	55331	62732	52186	63587	116545	98623	44284	50438	51113	85058	46878	50049	45233	47944	98711	44336
Rrf2_family_transcriptional_regulators	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151	0	0	0	0	0	0
Rubrerythrin	7027	6059	3976	7308	5826	5787	3413	9662	6366	9638	0	4598	5241	1513	3245	12762	9187	10801	6031	2312	9172	11310	11393	1619	8750	10598	3597	2588	5732	3558
RuvABC_plus_a_hypothetical	34830	31925	29199	32112	35276	34877	28237	18359	34144	16245	29911	44374	48572	17110	25985	21349	16754	22753	34916	34747	13617	16808	17028	19919	16331	16969	21945	23288	29583	21678
SLO-NADGH_Locus	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salicylate_and_gentisate_catabolism	0	0	0	0	0	0	0	3161	1	2955	0	0	0	0	0	4607	2822	3831	0	0	3102	3651	3315	0	3200	3157	0	0	0	0
Salicylate_ester_degradation	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmochelin-mediated_Iron_Acquisition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_invasion_locus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	9	0	0	0	4	0	0	0	0	0	0	0	0
Scaffold_proteins_for_[4Fe-4S]_cluster_assembly_(MRP_family)	43335	50658	49038	44096	46953	52960	33387	21952	39800	19264	35818	55725	64504	26381	41791	23408	20367	26158	52630	46988	15906	19221	18462	34396	16360	19431	28173	32747	36079	29613
SecY2-SecA2_Specialized_Transport_System	3888	2904	3038	2783	3293	5128	2029	0	1776	334	7252	6158	8279	2344	4891	18	519	58	4958	2803	0	405	107	10550	3	72	2701	1756	2940	2408
Selenocysteine_metabolism	21308	46710	56248	24023	38424	38045	13299	0	22066	0	17348	25616	31956	13194	26799	0	2849	0	38239	24786	0	0	0	19569	0	0	14303	18368	16738	14260
SeqA_and_Co-occurring_Genes	16720	12955	12956	14013	12125	15373	17552	6749	15968	5884	17701	25071	28533	9358	16112	6882	6633	8520	16014	15248	4967	5768	5432	11826	3988	4841	12723	12976	13664	12600
Serine-glyoxylate_cycle	339550	321756	310944	298716	303344	351702	239447	304891	346001	276150	193421	308069	621955	183785	242481	363457	293301	365551	343993	314844	259295	277887	282197	270455	272349	281836	252344	268454	289412	248470
Serine_Biosynthesis	29437	41650	41872	27376	39064	45459	21241	27085	29988	22973	21021	31888	39269	17654	20588	32388	25233	33083	45666	28276	26791	24606	31279	27100	26425	34182	16106	17886	33884	15652
Serine_endopeptidase_(EC_3.4.21.-)	4490	2462	3738	2365	2011	3506	11038	513	4659	1032	9457	10948	17653	1937	7035	643	584	1744	1645	3203	1304	0	1067	5413	4604	0	7999	5749	4238	8067
Serotype_determining_Capsular_polysaccharide_biosynthesis_in_Staphylococcus	69	61	58	101	57	36	192	3037	24	2248	547	329	744	27	483	3500	2811	3601	57	22	2683	2888	3784	401	6509	3243	16	333	101	24
Sex_pheromones_in_Enterococcus_faecalis_and_other_Firmicutes	0	38933	44124	0	43507	44025	0	2956	29713	3003	0	582	577	0	0	4100	2942	3556	45577	0	2603	3548	3426	25525	2711	2923	22589	270	33038	22043
Shikimate_kinase_containing_cluster	16115	20553	19543	17797	25564	20201	0	6501	22397	10748	0	0	22456	11647	3363	7736	6572	8345	29516	17398	8281	6596	6627	15240	8623	6346	17072	0	13534	17046
Sialic_Acid_Metabolism	175948	174130	162269	150807	179744	181146	109923	85677	130050	83168	63932	144455	217452	93964	122304	101039	87835	97925	184687	163262	81510	86901	91628	129432	89210	86544	106250	107793	139712	108731
Siderophore_Achromobactin	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siderophore_Aerobactin	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1862	0	0	0	0	0	0	0	29	0	0	0	0	0
Siderophore_Anthrachelin	1026	1428	1425	982	1459	1409	1876	0	875	0	0	1381	4027	0	769	0	0	0	1314	1011	0	150	0	3170	0	154	3928	1964	866	3781
Siderophore_Enterobactin	36	110	24	49	0	28	0	6	13	0	0	0	0	23	0	0	2422	0	22	34	5	111	0	0	109	0	0	0	41	0
Siderophore_Pyoverdine	8	6	1	3	0	7	0	0	1	0	0	0	0	1	0	0	0	0	5	3	0	1	0	0	0	0	13	0	5	14
Siderophore_Staphylobactin	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siderophore_Yersiniabactin_Biosynthesis	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
Siderophore_[Alcaligin-like]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Siderophore_assembly_kit	1873	0	0	0	1145	0	0	0	0	0	0	1138	0	0	0	0	2517	0	1597	0	1	0	0	0	29	0	598	904	0	659
Siderophore_pyochelin	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SigmaB_stress_responce_regulation	4325	2610	1790	743	3101	3089	3944	0	1873	0	3024	3590	4523	487	2150	0	0	0	4097	2672	0	0	0	1404	0	0	1144	2012	3332	1027
Signal_peptidase	0	12763	19594	0	13301	0	0	17197	10519	17010	0	0	0	0	0	20934	17332	19820	14159	0	16009	18773	18439	0	16625	16473	0	0	0	0
Single-Rhodanese-domain_proteins	3219	3769	2891	2668	2950	3354	3660	0	1689	9	3891	4356	5551	2716	2906	0	240	23	3419	2526	0	0	2	3209	17	0	2547	2508	2632	2394
Small_acid-soluble_spore_proteins	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Soluble_cytochromes_and_functionally_related_electron_carriers	24599	26074	26518	24522	23774	28745	5907	3463	27172	17902	6657	11117	19595	5155	8287	4191	18136	22610	26609	25241	17189	1774	4288	9674	21191	3141	17374	7511	23212	17238
Sortase	3046	3436	1827	1988	3175	2925	1747	28	2120	299	1436	4089	3896	2254	20	6	51	952	3438	0	0	27	0	3668	0	0	3232	1869	2421	3222
SpeB-SpeF_extended_regulon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sphingolipid_biosynthesis	0	0	0	0	0	0	0	9062	0	9321	0	0	0	0	0	12031	9253	10402	0	0	9174	8535	11134	0	12331	9815	0	0	0	0
SpoVS_protein_family	2	5	0	15	0	1	0	1	0	60	0	1	0	3	2	7	1	3	0	13	0	0	70	0	0	1	0	0	2	0
Spore_Coat	6505	5949	5893	5272	6290	6429	6027	169	5303	666	6768	8344	11476	3619	7455	0	185	147	7734	5660	0	194	0	4560	0	0	6932	4661	5141	6875
Spore_Core_Dehydration	489	0	471	410	372	488	0	5214	1206	4553	0	0	0	0	0	5960	4753	5169	750	0	4892	4468	5521	0	5570	4906	0	0	441	0
Sporulation-associated_proteins_with_broader_functions	9460	9207	8705	9796	8749	9643	1027	4447	9490	4946	840	2320	923	5977	1311	5207	5051	5889	10379	9972	3044	4199	3992	6737	2952	4586	1583	1445	7728	1574
Sporulation-related_Hypotheticals	27241	25930	23881	25545	24393	28649	25353	16354	24824	12429	24626	37149	41756	17578	22491	14324	16418	19455	29528	27220	9752	11795	11195	18544	9103	11142	19268	20180	23482	19199
Sporulation_Cluster	52268	48225	44777	45535	42554	49996	44055	26800	44938	26680	48721	65079	79505	30715	44612	32420	25939	33623	50617	46070	21432	26053	24014	39395	20927	24533	33899	36037	43873	33665
Sporulation_Cluster_III_A	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	369	0	0	0	0	0	0	0	0
Sporulation_draft	1298	1329	1528	1979	1508	1386	464	136	3281	679	500	1440	0	963	1490	0	0	0	2115	2549	0	0	152	572	0	0	1611	683	1026	1490
Sporulation_gene_orphans	0	0	0	1	0	0	0	0	0	56	0	0	0	0	0	0	0	119	0	0	0	754	70	0	0	0	0	0	0	0
Staphylococcal_accessory_gene_regulator_system	5765	7027	7826	6090	5947	6208	5222	1744	8469	3094	1637	2353	10729	3987	5110	1958	1523	1658	8134	5281	1738	1803	1771	6567	1692	1589	5664	4726	6092	5458
Staphylococcal_pathogenicity_islands_SaPI	84159	80692	74718	63453	74164	88215	64772	35729	81078	33416	63550	95023	125270	33945	66178	39018	33488	43529	88399	79838	26070	31464	31889	64808	25548	31583	52161	50881	70984	52058
Staphylococcal_phi-Mu50B-like_prophages	15649	13904	11755	15400	12252	15814	19321	16053	15547	12398	20826	30986	31130	9880	15830	18119	13135	18353	16644	15720	10926	14324	12600	12392	10354	10903	14889	16195	13290	14830
Staphylococcus_Two-component_and_Pore-forming_Cytolysins	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_aureus_hypothetical_repetitive_gene_loci	31364	35472	32280	25011	32558	38547	27221	10170	32378	10816	18311	21574	32673	20447	10931	0	14167	10704	37413	22251	3519	6103	0	30992	7604	0	19822	12580	36211	19349
Steroid_sulfates	2640	2256	4092	2437	1782	2124	0	26652	4772	32652	0	0	0	0	0	32823	34742	31814	3713	3506	30862	25003	34376	0	40055	27096	0	0	2031	0
Streptococcal_Hyaluronic_Acid_Capsule	21333	20489	19384	20549	18414	20795	9837	18383	21287	20775	10901	14638	18935	9674	10128	22486	19073	21762	21866	20770	16395	16662	20473	10005	23465	21667	8249	8936	17934	7964
Streptococcal_Mga_Regulon	4090	2638	1872	883	5669	5562	1365	33764	1451	35099	2230	2130	2548	1056	1485	43474	32525	38224	5921	4271	38116	33852	39885	4430	50981	37173	2506	987	3319	2431
Streptococcus_agalactiae_hemolysin_operon	1252	44	0	152	915	898	0	0	131	1	0	0	95	0	166	0	2	0	1310	462	0	0	0	36	0	0	0	79	878	1
Streptococcus_agalactiae_virulome	17697	15214	14117	13035	13086	7032	3432	14761	3713	14251	4042	5088	5369	6657	3036	19051	13691	16056	11547	13908	12506	16351	17722	5348	20491	15570	8914	3188	14396	9616
Streptococcus_pneumoniae_Vancomycin_Tolerance_Locus	5664	6761	4413	4894	7652	7595	3212	474	3234	393	2153	5501	6202	4428	353	74	883	629	5006	3231	186	193	205	5888	468	159	6487	3234	4319	6452
Streptococcus_pyogenes_Virulome	22469	19923	16340	14701	21643	22201	7935	332	12238	286	8939	11753	18080	12366	8540	220	388	418	22988	18692	314	17	1100	11513	1914	1763	9223	6064	18267	9266
Streptococcus_pyogenes_recombinatorial_zone	3285	17058	17010	4572	16437	3043	2339	14247	10530	14011	2919	4086	3791	2385	1502	16838	14404	16275	18012	2817	13407	15241	15021	3034	13928	13560	3456	1149	2601	3581
Streptococcus_pyogenes_virulence_regulators	8608	9445	9778	9398	7238	7917	7309	2346	6312	1494	8662	10262	13832	5842	5111	2092	1638	2865	9784	6691	1398	2251	1607	9412	632	1511	7675	6642	7340	7366
Streptolysin_S_Biosynthesis_and_Transport	1527	1474	1295	1247	1690	1587	775	388	1158	561	0	0	0	1145	0	538	614	416	1291	0	470	361	466	0	416	593	792	0	1213	702
Streptothricin_resistance	0	330	0	0	0	0	0	507	0	820	0	0	0	0	0	643	641	590	0	464	792	618	477	0	0	272	0	0	0	0
Stringent_Response,_(p)ppGpp_metabolism	45744	45501	42287	40148	42450	49998	41248	25560	42730	23786	40970	58445	79644	27965	41206	30472	25062	29539	45801	43758	21224	23504	23925	37189	21434	23890	27829	35794	38516	27558
Succinate_dehydrogenase	31468	40373	36456	30453	34313	41063	41644	22794	40159	21268	41271	64211	78408	17506	46648	26684	21138	28809	36866	33893	19679	20128	19120	33399	19252	17896	27755	34897	28672	25571
Sucrose-specific_PTS	42998	43137	38550	38404	41771	44733	4738	7078	32502	8397	0	31970	35130	27906	22719	7908	8623	7723	49112	39146	6428	7254	7771	33054	6860	7624	22898	14611	35791	22491
Sucrose_utilization	32489	34279	30455	28334	42003	35587	11480	15396	21945	16205	1031	10446	20746	20318	14054	16918	18604	19936	46951	28862	13118	16213	16184	25911	14219	15095	23218	5289	26628	22632
Sucrose_utilization_Shewanella	3552	2306	2502	2215	10194	3279	2364	7616	2264	7166	0	1948	4338	1801	2009	8538	8886	10408	11321	2783	6292	8007	7956	3758	7351	6960	5911	1573	3279	5815
Sugar-phosphate_stress_regulation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	14	0	0	23	0	0	0	0	0
Sugar_utilization_in_Thermotogales	279380	244708	225786	210059	314248	278840	108466	596058	190905	590890	104521	225068	290830	132108	154467	643746	607655	661425	281374	215980	610152	527863	608387	235469	567251	527284	208478	124200	240180	198691
Sulfatases_and_sulfatase_modifying_factor_1	6185	6398	10198	7468	7753	8092	0	37420	6025	44566	2206	2932	4559	1580	3527	39731	46699	43528	8498	7480	43486	34993	45155	2394	47205	36065	1415	0	4862	0
Sulfate_reduction-associated_complexes	931	1446	1450	980	1753	1726	0	0	733	0	483	652	1304	0	891	0	3	0	1517	997	2	33	0	1002	39	10	438	512	762	462
Sulfur_oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	1	0	0	0	0	0	0	0	0
Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	28	0	0	0	0
Synechocystis_experimental	6997	8239	6921	5830	6185	8504	2980	1649	6192	1329	0	0	6027	1628	3826	2133	1963	2438	7491	5522	1436	1041	2081	2030	2025	1843	3	0	6335	4
Synthesis_of_osmoregulated_periplasmic_glucans	5022	7532	7292	5229	7629	7442	1720	672	4173	638	3083	5157	8904	2819	5978	311	2499	736	6868	5248	369	792	0	6252	14	0	2576	3346	4025	2628
T7-like_phage_core_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCA_Cycle	160488	160269	158910	138703	131951	171516	234644	80592	169783	70940	146897	242147	424433	95441	215317	76520	81727	98385	128637	129689	68145	59584	74907	183133	78939	76971	107787	143038	144985	106350
Taurine_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0
Teichoic_and_lipoteichoic_acids_biosynthesis	24542	23465	21904	20893	24473	24140	5889	3584	17944	7069	6798	9327	11196	16421	5526	7970	5293	13155	27814	22746	10762	2505	15195	10171	23168	7885	14007	5319	18688	8775
Teichuronic_acid_biosynthesis	8377	7102	7444	8043	5571	7303	0	18383	10517	20775	0	0	0	0	0	22486	19073	20380	7150	7660	16395	16662	20473	0	24483	21667	0	0	7287	0
Tellurite_resistance:_Chromosomal_determinants	5892	6717	6079	4974	8892	6742	3268	17	4351	92	3533	3977	8215	3942	4413	5	296	0	6067	5299	6	17	0	5377	19	0	2325	2700	6447	2333
Terminal_cytochrome_C_oxidases	11025	8121	11481	7352	7830	10100	25962	0	13371	0	19183	15485	42805	7618	11087	0	0	0	2738	7017	0	0	0	15238	0	0	3789	11161	11005	3810
Terminal_cytochrome_O_ubiquinol_oxidase	0	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	0	760	0	0	0	0	0	0	0	27	0	0	0	0	0
Terminal_cytochrome_d_ubiquinol_oxidases	19609	35479	34782	28821	30730	34301	0	13824	30283	13290	0	0	34331	6785	26071	17750	12678	17162	35768	22806	11859	13407	12821	20288	12545	12797	14629	5186	15987	14641
Terminal_cytochrome_oxidases	19609	35479	34782	28821	30730	34301	0	13824	30283	13290	1473	0	34331	6785	26071	17750	13438	17162	35768	22806	11859	13407	12821	20288	12572	12797	14629	5186	15987	14641
Tetrathionate_respiration	247	0	755	518	0	0	0	0	661	0	0	0	0	203	0	0	0	0	260	348	0	0	1	0	0	0	0	0	237	0
The_Chv_regulatory_system_of_Alphaproteobacteria	9093	6915	5559	6739	7378	7412	3476	0	5787	0	4542	4741	8014	5572	3149	0	0	0	8169	6419	0	0	0	3590	0	0	2593	3543	8274	2545
The_fimbrial_Sfm_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	643	0	0	0	0	70	0	0	0	0	0	0	0	0
The_fimbrial_Stf_cluster	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	625	0	0	0	0	2	0	0	11	0	0	0	0	0
The_mdtABCD_multidrug_resistance_cluster	0	0	0	0	0	0	0	21424	0	23813	0	0	0	0	0	26160	23466	22918	0	0	22668	21333	21758	0	17659	17972	0	0	0	0
The_usher_protein_HtrE_fimbrial_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	0	0	0	71	0	0	107	0	0	0	0	0
Thiamin_biosynthesis	55442	45411	33789	46598	57576	63399	17920	42059	52193	47589	19603	28937	44093	21301	27087	49756	46206	50401	70211	38734	42824	37964	46635	32795	52149	49385	30997	22381	64276	30764
Thioredoxin-disulfide_reductase	54153	50736	46821	47946	45224	51847	8268	16371	36712	26212	6036	13122	46600	26290	8400	29721	27606	29174	56392	24675	21869	24640	28486	31067	26686	25808	9941	7477	45335	9692
Threonine_anaerobic_catabolism_gene_cluster	48561	45598	42677	43116	44897	52012	22117	18701	45199	16455	2356	3777	75254	29269	3381	20363	20546	23314	47979	46142	14247	17175	18074	36497	14285	17757	27043	2978	40962	15342
Threonine_and_Homoserine_Biosynthesis	125931	123045	118273	114993	108989	122060	58663	90046	110938	81759	37157	88123	123355	75447	70511	99486	87935	107813	127808	120338	72259	87664	86269	99320	77923	82138	48880	58832	103970	47717
Threonine_degradation	23549	17406	15700	13229	17627	17901	10482	18729	17733	18026	12162	15206	19105	9433	8966	20751	20270	23488	23169	18274	16277	14393	13888	7874	15223	13982	9987	9820	19044	9895
Tn552	0	0	0	645	1415	0	0	0	2467	3979	0	0	0	0	0	4037	3530	0	0	0	3333	0	3965	0	2865	3481	2208	0	335	2095
Tocopherol_Biosynthesis	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	269	0	0	250	74	256	0	887	0	0	0	0	0
Tolerance_to_colicin_E2	6422	3121	1198	3673	4757	4691	1705	1467	955	1892	2163	2524	5372	574	1089	2021	2907	1041	5577	4677	1801	1180	2972	1773	2499	2722	1596	2749	5094	1703
Toluene_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Ton_and_Tol_transport_systems	13124	24394	22801	14713	25467	16435	8588	377350	19284	412340	10492	10797	21246	5247	15423	421510	379993	406809	27028	14835	448942	347871	484680	16890	457936	373847	19220	9259	13346	18979
Toxin-Antitoxin_MT1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toxin-antitoxin_replicon_stabilization_systems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	1	0
Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)	0	0	0	0	598	0	0	2	0	0	0	0	0	0	3	0	339	0	0	0	0	21	0	0	15	0	489	0	0	531
Trans-translation_by_stalled_ribosomes	7612	7087	7029	7842	6219	7663	0	3990	6895	3804	0	0	13750	0	6962	4464	3551	4625	7544	7423	2800	3831	3632	6036	2616	3733	0	0	6381	0
Transcription_factors_bacterial	121512	114290	105216	88302	105022	121796	63283	63576	86654	63633	69932	92226	182281	59802	94342	82433	63889	87182	119929	102117	63311	64748	71180	97510	69644	66970	63421	51984	102971	62984
Transcription_factors_cyanobacterial_RpoD-like_sigma_factors	23635	22847	23021	22391	21560	24186	24004	9947	21522	8574	23948	35176	43138	14108	23202	9758	9128	11645	22833	24449	6599	8669	8061	19417	6067	8790	17138	20476	19977	16785
Transcription_initiation,_bacterial_sigma_factors	34317	37164	37065	33335	34883	38787	33608	19526	30187	26310	31701	45443	58876	17469	35201	21832	19029	22576	34951	36520	22708	19238	18727	30827	15817	18030	22427	26339	29427	21885
Translation_elongation_factor_G_family	56638	50558	47285	56645	57348	60895	53688	43462	64230	38968	56421	86467	93146	35319	49138	46499	38850	51070	61603	61828	36428	45904	41751	37615	34953	39760	47691	50472	46448	46683
