	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Resistance_to_Vancomycin	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.34887270894337	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.286937118772041	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.204762472597945	0.066865884323715	0.0550356498725151	0.0667224105937363	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Salmochelin-mediated_Iron_Acquisition	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.281650746675811	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.196441728083495	0.066865884323715	0.0550356498725151	0.0342792367297747	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Salmonella_invasion_locus	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.31317317115775	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.24749283748786	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.20525887301465	0.066865884323715	0.0550356498725151	0.045629798081534	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Siderophore_Achromobactin	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.165746067765476	0.0792074562870946	0.159890799753769	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.17968099588806	0.0845006209050081	0.0550356498725151	0.0284707974114373	0.0480469282087031	0.0283241021681322	19.5848430892499	5.58734333096263e-05	0.0326345510689711
Siderophore_Aerobactin	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.240458440255889	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.402080007948749	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.283930508528407	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.224624772539903	0.066865884323715	0.0550356498725151	0.0720177931825464	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Siderophore_assembly_kit	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.419217413467409	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.283930508528407	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.22123293870032	0.066865884323715	0.0550356498725151	0.0774093321918748	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Siderophore_Yersiniabactin_Biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.274975268435926	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.188094141465828	0.066865884323715	0.0550356498725151	0.041558334455241	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Small_acid-soluble_spore_proteins	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.238276494409129	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.186150138413798	0.066865884323715	0.0550356498725151	0.033785353205795	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Sporulation_draft	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.336008982859781	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.359680263879355	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.209144708256476	0.066865884323715	0.0550356498725151	0.0777001767771354	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Sporulation_gene_orphans	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.299270242664069	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.331072171158207	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.204446515150351	0.066865884323715	0.0550356498725151	0.0643654131572079	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Streptothricin_resistance	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.391502521932543	0.0895409827842528	0.398750724807198	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.376312714202134	0.0476288247680251	0.0782668213535678	0.173278582855893	0.403614614241828	0.416378903934968	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.285661665939773	0.066865884323715	0.0550356498725151	0.120694724389739	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Sugar-phosphate_stress_regulation	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.32421728365429	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.274975268435926	0.211649426713575	0.0810034592888314	0.278430929225643	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.2195961133665	0.066865884323715	0.0550356498725151	0.0543817140020313	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Taurine_Utilization	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.327605169356941	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.201037170351608	0.066865884323715	0.0550356498725151	0.0475016785876678	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
TCA_Cycle	0.747706232938866	0.722804140545409	0.744327425313051	0.643119922585577	0.643954441990039	0.727562677170712	0.7109487713412	0.1894026963414	0.771700611404249	0.171037794485793	0.737991254859556	0.798081604017442	0.853136737074243	0.700105937697242	0.646590360327783	0.197433625789282	0.114043424721465	0.163819048402527	0.673569109500248	0.724252842094461	0.173278582855893	0.190843812658245	0.211649426713575	0.767915767327221	0.173585069151747	0.211716477760673	0.702705638563027	0.732343997200368	0.583580034166622	0.701229221370163	0.17968099588806	0.735104928977825	0.698257743770923	0.0284707974114373	0.0585288436462928	0.0594866996798733	19.7264516129032	5.20541618996934e-05	0.0326345510689711
Teichoic_and_lipoteichoic_acids_biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.402846014737617	0.1894026963414	0.0895409827842528	0.171037794485793	0.45510371474944	0.478523651935842	0.484072425596487	0.0851643758885763	0.373724174146389	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.486686770636598	0.173585069151747	0.211716477760673	0.0776152676669892	0.437438682451314	0	0.47256696562582	0.17968099588806	0.375374204343507	0.0550356498725151	0.0284707974114373	0.159213475924453	0.0283241021681322	19.8606451612903	4.86760916007516e-05	0.0326345510689711
The_fimbrial_Sfm_cluster	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.237067496045221	0.352571441367461	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.315796268647648	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.219992430177194	0.066865884323715	0.0550356498725151	0.0649861423896431	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
The_fimbrial_Stf_cluster	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.351461344659881	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.232787196264477	0.211649426713575	0.0810034592888314	0.261570555693	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.21641567489665	0.066865884323715	0.0550356498725151	0.0561402089281954	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
The_usher_protein_HtrE_fimbrial_cluster	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.362632367660846	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.316212568926216	0.211649426713575	0.0810034592888314	0.318540317942045	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.231572290687825	0.066865884323715	0.0550356498725151	0.0724891858821159	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Tolerance_to_colicin_E2	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.427893323402008	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.211065985756114	0.066865884323715	0.0550356498725151	0.0779929980035607	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Toxin-antitoxin_replicon_stabilization_systems	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.319565882095638	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.200233241625477	0.066865884323715	0.0550356498725151	0.0451304520736317	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.231866947983091	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.329500097814866	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.284377722442464	0.211649426713575	0.0810034592888314	0.268591147268915	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.224327087151708	0.066865884323715	0.0550356498725151	0.0546031414995597	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
Triacylglycerol_metabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.320297558747932	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892	0.200306409290707	0.066865884323715	0.0550356498725151	0.0453454971043453	0.0249430097097419	0.0283241021681322	19.983730247051	4.57707588625121e-05	0.0326345510689711
tRNA_modification_Bacteria	0.859823644151174	0.83966705514044	0.85518487621876	0.734987208154727	0.769397691939866	0.843392557777438	0.710109974401702	0.1894026963414	0.856560521940567	0.171037794485793	0.777872264109252	0.845396013576102	0.87665525380045	0.784093055645918	0.670907236152257	0.197433625789282	0.114043424721465	0.163819048402527	0.819531714322283	0.830320223978751	0.173278582855893	0.190843812658245	0.211649426713575	0.817214947767275	0.173585069151747	0.211716477760673	0.784451992055395	0.768054803948356	0.672104789931988	0.780574338763484	0.17968099588806	0.781532988022019	0.808097028355599	0.0284707974114373	0.0595821500740689	0.0627563677371279	19.9354838709677	4.68883208700425e-05	0.0326345510689711
